id,candy_id,review,score,name,time
137,152,マカダミアナッツオンリーでお手軽に買える商品なのでよく買います。 ナッツの中でもマカダミアナッツが一番好きな私は、ミックスナッツを買っても先にマカダミアを食べつくしてしまうのですが、これだと思う存分マカダミアを堪能できます。 粒は大きく丸々としていて割れもない綺麗な一粒の状態が入っています。 味付けがまた絶妙で、マカダミアの甘やかな風味とまったりとしたコクを壊さない塩気が美味しい。 一気に食べ終わらなくてもチャック付きなので便利。 私は鞄に入れて小腹が空いた時に出先でつまんでいます。,5.0,ぽぽんたさん,2018.02.23
138,153,アーモンド、くるみ、カシューナッツと大どうの３種ナッツが楽しめます。食塩無添加の方もたまに買わせてもらいますが、こちらの商品でも薄味の塩が利いていて美味しいです。比較的アーモンドとカシューナッツの割合が多いと思いますが量も２～３人前くらいでちょうど良くお安いのでお酒のおつまみの１品として活躍します★,4.0,ゆきえちゃんさん,2018.06.10
139,154,ちょうど良い煎り加減でカリッと香ばしくも、噛んでいるうちにカシューナッツのまろやかな甘みがほのかに感じられます。 濃厚さには少し欠けるもののバランスの取れた味で、食塩・植物油不使用なので料理やお菓子作りにも向いているかもしれません。 一粒一粒が綺麗で、私が店頭で購入した限りでは、割れたり崩れたりしているものはほとんどなかったように記憶しています。,4.0,Motoさん,2020.05.26
140,154,そのまま食べても鶏のカシューナッツ炒めにしてもおいしいです,5.0,ばるーなさん,2018.11.06
141,154,やっぱり素材そのものがあじわえるのでいい。,5.0,ｐｏｏｈさん,2018.07.27
142,154,しょっぱすぎず美味しいです。チャックが付いているのか嬉しいです。,5.0,エリーさん,2017.08.16
143,156,"塩気のない香ばしいアーモンドです。一人暮らしでも丁度よい91g, 何よりお求めやすい価格。ジップ付きの包装、安心のトップバリュブランドと、三重丸。 健康と美容のため、リピートしたいです。",5.0,まめふくさん,2019.07.31
144,156,ビタミンEサプリがわりに食べています(^^) 噛めば噛むほど旨味が出てきてアーモンド本来の香ばしさを味わえる！ 味つきのものは多いのですが、素煎りのタイプはなかなかなくて…(あっても量が少ない、お菓子用などで高価)トップバリュはどこのお店でも常時おいているし、コスパも最強かと思います！,5.0,yocco.さん,2018.07.11
145,157,塩分を気にしたくないので、塩無添加で、好きなナッツが３種なので、最高です。量もぱくぱく食べても何度かしっかり楽しめて、お得感があって、何度も購入しています。両親にも、プレゼントしています。甘い物もいいけど、ナッツは、健康にも良くて、保存食にもいいです。,5.0,はるさん,2020.02.16
146,157,塩味が付いていない商品を探していて、見つけました。 おいしくてついつい手が止まりません。個包装になっていると食べすぎが防げそうです。,5.0,みゅんさん,2019.12.06
147,157,素煎りなので食べやすい。ぱくぱく食べちゃいます(^ー^),5.0,ここさん,2019.10.17
148,157,ナッツが健康に良いとのことで、おやつとして時々食べています。塩が入っておらず、体に良いと感じています。ナッツの味がおいしく、安いので見かけると購入しています。,5.0,たろうさん,2018.08.30
149,157,カシューナッツ、クルミ、アーモンドの三種類が好きなのでこのパックは嬉しい！しかも安くて美味しくて大好きな商品です。,5.0,ゆりさん,2018.06.18
150,157,美味しいです。 塩も使ってないから、ナッツその物の味でお気に入りです。 沢山入っていてお得。 いつもストックしています。,5.0,流華さん,2018.06.16
151,157,ナッツの味がそのまま生かされた、上質の商品。安いピーナッツやジャイアントコーンで　かさ増ししてある商品が多い中、３種ナッツに絞っているところが良いと思う。しかも、安い！常に常備して、紅茶　コーヒー　酎ハイのお供にしています。,5.0,ともまま５４さん,2018.05.28
152,157,量も多く、バランスよくナッツが入っているので飽きません。100均のボトルに入れて保存しています。おやつに食べていますが、気づくとなくなっています。,5.0,まちゃあきさん,2018.05.03
153,157,3種類のナッツが数の偏りなくバランス良く入っていて毎日小分けで食べるのにちょうど良かったです。味も付いてないのでナッツの甘みを感じられ、健康的に食べれると思います。,4.0,モカさん,2017.07.23
154,157,この商品はお気に入りです いつでもどこでも 食べれるし 3種類の豆の味が それぞれの特徴をだしていて ビールにも 合うので 食べ始めたらやめられません,5.0,クリームさん,2017.07.21
155,158,大粒で食塩・植物油不使用なので、マカダミアナッツの独特な食感と甘み、コクを存分に堪能できます。 ロースト加減も強すぎず弱すぎず、マカダミアナッツ本来の美味しさを引き出しているように感じました。 ついつい手が伸びてしまう美味しさですが、他のナッツと比較するとお高めなので、大事に食べるようにしています。,4.0,Motoさん,2020.05.26
156,158,量が少ないですが、マカダミアナッツ本来の味を楽しむことが出来ました♪マカダミアナッツを口に入れて噛み締めると、口の中で濃厚なコクが広がって一気に幸せな気分になれました。マカダミアナッツはナッツの中でも特に高級なナッツなので、時々自分のご褒美として買って食べようかなと思っています。今度買った時は、このマカダミアナッツと一緒に高カカオのチョコレートを頬張ってみたいです♪,4.0,あっぷるろーずさん,2018.11.10
157,158,美味しくてナッツの健康効果もあって最高,5.0,ダンゴムシさん,2017.07.16
158,159,よく見るココナッツといえば細い繊維みたいな感じですが、こちらは細くする前の固まりという感じです。味はほんのり甘いココナッツです。食感が他にないサクサク感で最初は驚きましたがクセになりました。内容量は少ないですがココナッツの繊維がシャキシャキしていてよく噛むので、少ない量で満足できます。ココナッツ好きな方にはぜひ一度召し上がっていただきたいです。,5.0,あずきさん,2020.06.10
159,160,毎日3個～5個必ず食べてます。身がしっかりしていてしかも甘すぎず美味しいです。美容健康の為何年も続けてます。アメリカのと比べて身が噛み応えが有ります。アメリカのは割とペラペラなのが多く、たまに種が入っていたりもします。トップバリューのは全く種が有ったことは無いです。安心して食べられます。しかもジップロックなので更に輪ゴムの心配いらずに詰め替える必要もなく。欠かす事なく毎週購入してます。,5.0,Kayさん,2020.01.16
160,160,この味、この食感大好きです。 種がないので五歳の娘にも安心して食べさせられ、ヨーグルトに入れて毎朝頂いてます。 健康のためにこれからも続けていこうと思います。,5.0,まーさんさん,2019.10.29
161,161,ピーマンとの炒め物によく使用しています。お値段が高いのが残念です。,3.0,あっちゃんさん,2017.06.03
162,162,ダイエットに良いと聞きおやつにナッツを食べるようにしています。 美味しいです。,5.0,Maaさん,2020.05.24
163,162,味も良いし、価格も好きです。東京のマイバスケットで購入したいのですがどうしたら？,5.0,しちょうさんさん,2020.05.10
164,162,とても美味しく、お値段も手頃で嬉しいです。,4.0,うしちゃんさん,2019.11.16
165,162,ピーナッツアレルギーで柿の種を食べるときのお供に欠かせません。3種類のバランスとボリュームも良くて食べ過ぎ注意ですよ,5.0,3食昼寝姫さん,2018.02.22
166,162,３種類のナッツの素材そのままの味が楽しめます。チャックが付いているので便利です。女性の美容にも良さそうなので　毎日続けて食べたい味です。お買得袋もあれば嬉しいです。,4.0,とどくんさん,2018.02.20
167,162,食塩無添加なのがうれしい。 量はたっぷりで値段もお手頃 コスパ最強です。,5.0,宇治抹さん,2018.01.31
168,163,身厚だけど食べにくさのないプルーンです。 種がないのでそのまま食べられます。 便秘解消の為に食べ始めましたが、好きなナッツと一緒におやつとしておいしくいただいています。,4.0,ミミエさん,2020.07.31
169,163,種なしなので、とても食べやすいです。個包装ですので、外出時にバッグに入れて持っていくこともできます。とってもヘルシーなおやつになるので気に入っています。,5.0,NEKOさん,2020.06.28
170,163,いつも仕事の休憩時間に食べています。小分けされてるので持ち運べて便利です。,5.0,美奈さん,2020.06.10
171,163,子供の便秘改善の為、購入。一つ一つ個装されているので保存しやすくおやつ感覚として渡せるので便利です。プルーンってベタベタしてドシッと感があるのもありますが、こちらはベタベタ感も少なく思ってたよりアッサリ食べれるので子供も抵抗なく美味しいと言って食べてくれます。,5.0,たろうママさん,2019.03.17
172,164,大粒で肉厚なプルーンで食べ応えがあり、また添加物不使用なのでプルーンそのものの味を堪能することができます。 もっちり＆ねっとりとした食感がとても好みで、ヨーグルトによく合います。 濃厚ではあるものの、甘みと酸味のバランスが取れており、甘ったるくないので食べやすいのも良いです。,5.0,Motoさん,2020.06.27
173,164,食物繊維と鉄分補給のために購入しました。ヨーグルトに入れて毎朝たべています。,4.0,ちえこさん,2019.10.13
174,164,キャンペーン中の50g 増で買いました。味、柔らかかさ、コスパ、問題ないのではないでしょうか。 確かに開封はチャックが便利ですが、それよりたっぷりサイズが魅力です。,5.0,ナユタさん,2019.06.14
175,164,柔らかく自然な甘さでおいしいプルーンです。 中身の品質に文句はありませんが、袋の口が密封チャック付きではないのが残念なので☆4にしました。 内容量が一度で食べきる量ではないので密封チャックを付けて欲しいです。,4.0,ayuさん,2018.12.03
176,164,どのような肥料を使って、どのような農薬をどれだけ使用して栽培されたのか、明記してほしい。,2.0,pure earthさん,2018.04.15
179,165,ドライフルーツ好きの私は、手作りパンにはレーズン入りばかりでしたが、これを使ってからはこればかり、風味もいいですが色味もいいです,5.0,まあちゃんさん,2020.05.23
180,166,機械油のような臭いがして、とてもではないけれど食べられないものが半分くらい混ざっています。,1.0,upさん,2020.05.25
181,166,最近、ドライフルーツにハマって、色々と食べていますが、このブルーベリーは「機械油臭い」です。 味も甘みが無く、かすかな酸味と強い苦みがあり、おいしいとは言い難いです。 機械油の匂いと苦みが気にならない方にはおすすめです。 （私はリピートはしません）,1.0,toroさん,2018.11.21
182,167,これまではトップバリュ グリーンアイの無漂白のアンズをよく購入していましたが、取り扱いがなくなってしまったのでこちらを購入してみました。 砂糖不使用ということもありサッパリとしていて、甘酸っぱいという言葉がぴったりな味です。 無漂白のものは干し柿のような濃厚な甘さがあったので、どちらかというとこちらの方が一般的なアンズのイメージに近いかもしれません。,4.0,Motoさん,2020.06.27
183,167,砂糖不私用の為、極端に甘いということはく食べやすい。 ただ、酸味も甘みも若干薄い気がしました。 また、表面部分に若干の苦味のようなものを感じました。,3.0,さんさん,2020.05.17
184,168,おかきの量を増やしてほしい,4.0,たかさん,2019.12.28
185,168,おつまみというより、おやつに食べます。おかきの量より、ピーナッツの割合が多いように感じます。もう少し、おかきの量を増やして欲しいかな！辛さは、さほど感じませんので、食べやすいです。,4.0,nikonikoさん,2019.12.21
186,168,何時も美味しく頂いております 味も良くて大好きです おかきの量もう少し多いといいなぁ,4.0,街のパン大好きさん,2019.03.20
187,168,たっぷり食べられるのは、嬉しいけれど… 小粒せんが もう少し「ピリ辛」の方が、美味しいと思います。,3.0,暑がりさんさん,2017.09.29
188,168,小粒かきの食感をもう少し固ければ美味しいのですが、ダイエーオリジナルの方が美味しかった,3.0,さすらいの料理人さん,2016.12.06
189,169,渋みや苦みが少なくて、粒が大きいです。 そのままでも十分美味しいですが、我が家ではキャラメリゼにしたものをケーキやクッキー生地に加えて、製菓用としても楽しんでいます。,4.0,とろろさん,2017.06.19
190,169,塩味等、余計な味がついていなくて、素材の味をそのまま味わえて満足です。,5.0,くるみんさん,2017.05.24
191,169,ナッツ類はどこでも選択肢が少なく妥協しがち。これは素煎りで味が加えられておらず、クルミらしい香ばしさと食感がしっかりと楽しめるので満足。刻んで使うのがちょっともったいないぐらい。製菓用に買ったものの、そのままでもおいしい。,5.0,みちさん,2016.12.21
192,169,余計な味付けなどなくくるみそのままのシンプルな美味しさを味わえます。 カリッとした大粒のクルミの食感とほのかな甘みの残るくるみでおいしかったです。,5.0,daiさん,2016.10.28
193,170,煎った黒大豆が好きでこれまで色々な商品を食べてきましたが、トップバリュのこちらはとにかく食べやすいのが特徴です。 固すぎずサクッとした軽い食感でモソモソせず、普通の煎り大豆にはない香ばしさが食欲をそそります。 黒大豆にはポリフェノールが含まれているそうなので、美味しいだけでなく健康にも良さそうです。 国産でお手頃価格なのも魅力です。,5.0,Motoさん,2020.06.27
194,170,実家の母の大好きな商品で、おやつ出されて時々食べていました。最近健康のために黒酢を摂るように心掛けているので、こちらの黒大豆をひたひたになるほどの黒酢につけて酢大豆にしてみたところ、食べやすい！！ そのまま食べたりサラダに入れたり、ヨーグルトにかけたりして家族それぞれ美味しい食べ方で毎日楽しんでいます。,5.0,まめまめさん,2019.10.15
195,170,香ばしく食べやすいので小腹が減った時のおやつにいつもカバンに入れています,5.0,みかんさん,2019.08.28
196,170,最高級銘柄の商品とそんなに味は変わらずとても美味しくリーズナブルで、とても満足しています。,5.0,alain deroさん,2019.04.23
197,170,塩分が少ないのに香ばしくおいしいお豆。つまみでこればかり食べすぎるほどのおいしさではないのが丁度良い。味覚を一定にするのに長け、他の邪魔にならないと思う。,5.0,あずきさん,2019.01.30
198,170,そのまま食べてすごく美味しいです。黒大豆の香ばしさが良いです。煎り大豆より量が少ないのは残念ですが、美味しさでカバーしてます。,5.0,あきさん,2018.11.26
199,170,大粒で味良く香ばしく、安価なのに原材料は国産です。最高。 美容健康目的で、口寂しいときのおやつにいただいています。アンチエイジング！ 幼稚園児の息子も大好き。もちろんリピートします。,5.0,maryさん,2018.09.27
200,170,粒が大きめで皮まで香ばしく、口寂しいときのおやつに大変重宝しています。価格も手頃で、量もちょうどいい。塩昆布や梅干しを溶かした白湯に沈めて少しふやかして食べたりするのも好きです。,5.0,茶しぶさん,2018.08.31
201,170,炒った作用なのか、香ばしさと黒大豆の甘みがあり美味しかったです。,5.0,うれし香ばし黒大豆☆さん,2018.05.08
202,170,香ばしさが食欲をそそります。原材料が国産の黒大豆だけというのが魅力的です。ポリポリしながら健康になっている感じがして、毎日少しずつ食べるようにしています。シリアルに入れても美味しかったですよ。,5.0,ユウカさん,2017.10.27
203,170,同じ商品を色々試したけどコレが一番美味しい。軽い歯ごたえ、大ぶりな黒大豆。高いメーカーに負けないと思います。,5.0,アヅさん,2017.02.10
204,170,お酒のおつまみにぴったりです。,5.0,おいしゃんさん,2016.11.11
205,170,大きな黒大豆で、ふっくらサクサクした食感が良かったです。味も、旨みがしっかりとあって、香りがとても良かったです。軽い食感なので、歯や歯茎への負担が少ないと思われ、父に勧めたいなと思いました。,4.0,凛さん,2016.10.03
206,172,140gサイズのミックスナッツを買っていましたが、登山やアウトドアで食べるのには、こちらの方が個包装で持ち運びに便利です。 塩味もちょうどいいぐらいです,5.0,かあやんさん,2017.03.29
207,172,子袋に分けて入っていて、一袋の量がちょうど良いのと、塩加減が気に入って、我が家の定番商品です。子供も大人も楽しめます。,5.0,トロトロさん,2017.01.10
208,172,ミックスナッツは、くるみが2つ入って6種類、スナック菓子が入っていないのが良い。美味しい!,5.0,ケイワンさん,2016.10.23
209,173,はじめて、ヒマワリの種を買いました。塩分が多すぎます。味は香ばしさもなく微妙でした。さけのつまみで買ってみたのですが、塩が多すぎて無理でした。塩の量は半分でいいかと思います。,1.0,ナッツ好きさん,2018.03.07
210,173,ひまわりの種がすごくおいしくてハマっています。が、塩味が邪魔です。無塩の純粋なひまわりの種だけのものを作ってほしいです。,3.0,8282さん,2017.09.25
211,174,旅行の時におやつにお友達から頂き食べました。凄く美味しかったので 空き袋片手に（裏にイオンとあったので）イオンのお菓子売り場に探しに行きました。そしたらTOPVALUの商品でした。中に入っているお菓子が全部味が良くて幸せな気分になります。この一か月で何袋も購入。 みんなに勧めています。最近TOPVALUの品は味が良いと感じます。,5.0,barajamuさん,2019.12.21
212,174,美味しいし、ちょっと小腹が空いた時のおやつにピッタリです。,4.0,kumiさん,2019.09.06
213,174,どれを食べてもおいしくてビックリしました｡とりこになりそうです。お店が遠いので通販でかえないかなーとついつい検索してしまいました。,5.0,きよもんさん,2019.07.28
214,174,一袋でいろんな味が楽しめて、おやつにお茶ともビールのおつまみにも良いので、家族みんなで食べられて、いつもストックしています♪個包装で量もちょうど良いので、おすすめです♪,5.0,まにーさん,2019.03.23
215,174,とっても美味しいです。いろいろな味が楽しめます。 分量もちょうどいいです。友達とも分けあえて、話もはずみます。,5.0,ぽんたさん,2019.01.22
216,174,色々楽しめて美味しいけど、それぞれの単品の個包装物の個袋が詰めてあるも欲しいです。,4.0,このし～さん,2018.11.25
217,174,10種類のお菓子が一袋に入っていていろいろ楽しめるのがいいです 価格も手ごろです,5.0,かあちゃんちゃんさん,2017.01.29
218,174,個包装のパッケージデザインが、内容を一層引き立てるデザインたと思います。 美味しいです。小魚によりカルシウムのおやつでとれてうれしいです。,4.0,世界に広めたいさん,2016.11.01
219,174,これ1品の中に、大好きなお菓子が詰まっていて、お楽しみ袋みたいです。ピーナッツ入り揚げ煎餅、えび揚げ煎餅、いか豆、揚げ煎餅、いか天は、単品でも購入するくらい好きなのですが、この商品を買えば、それらも入っているうえに他のお菓子も食べることができ、また、個包装になっているので食べすぎ防止になって助かります。味も、単品のものとほとんど変わらず美味しかったです。,4.0,sakonaさん,2016.10.17
220,174,色々な味が楽しめて大好きです。とくにいか天が好きなのでもう少し入っているといいな。,4.0,白い月さん,2016.09.11
221,174,大好きないか天が入って、色々な味が楽しめて大好きです。,5.0,白い月さん,2016.09.07
222,174,食べやすい味のおかきばかりが入ってて、とても美味しい!!私のお気に入りです!酎ハイのおつまみや小腹の空いたときには最高!,4.0,さん,2016.08.13
223,175,ごまとアオサ、ナッツと健康食材が1度に摂れる所が良いです。シンプルで素朴な味なのに、何度も食べたくなる美味しさです。,5.0,ばっばさん,2018.05.19
0,176,他の通販の大量売りに比べて豆の味がしっかりとしています。 なのでどうしてもイオンのものを購入することになります。 できれば500gや1kgなどの大量のパックを作って欲しいです。,5.0,ミヤさん,2020.01.18
1,176,美味しい。そのまま食べても美味しいですが酢に漬けて食べています。便秘解消に良いです。大容量が欲しいです。,5.0,ちかちゃんさん,2019.04.29
2,176,あっさりしていてるので小腹が空いたときに美味しく頂けます。 ナッツに比べてカロリーが格段に低いので、煎り大豆の旨味がおつまみとしても十分楽しめます。,5.0,tacosさん,2019.03.04
3,176,糖質制限をしてます。豆腐より歯ごたえがあり、素朴な美味しさがあります。安心して食べられるので好きです。,5.0,あきさん,2018.11.26
4,176,毎日食べています。ポリポリとそのまま食べられるのですぐになくなります。お菓子を食べるより罪悪感がないかも。,5.0,みつこさん,2018.04.28
5,176,そのままおやつとして食べています。とても美味しくてついつい食べ過ぎてしまいます。北海道産の大豆でこのお値段はお値打ちだと思います。,4.0,samapapaさん,2017.10.22
6,176,煎り大豆だけを食べたい人には嬉しいです 量が多くて一人では食べきれないのが難点,4.0,ぴさん,2017.10.06
7,176,更年期を元気に過ごすために毎日かじっています。 塩不使用なのが気に入っています。 素材の味を楽しんでいます。,4.0,さらさん,2017.03.17
8,176,非常に香ばしく歯ざわりも良い!噛んでいるうちに感じるほのかな甘さ。北海道産も好感度大。,5.0,酒絶ち人生さん,2017.01.20
9,176,単品でも十分美味しいですが、ミックスナッツに混ぜて、おやつとして食べています。手軽に、たんぱく質とイソフラボンが摂れるので、いつも鞄に常備しています!,5.0,ジゼルさん,2016.12.13
10,176,美味しいです。小腹がすいた時など噛みごたえがあるので少しの量でもいっぱい食べた気分になります。大豆だから栄養面でも⭕,4.0,スーさんの嫁さん,2016.12.01
11,176,以前書いたものですが、家のフライパンで煎ってみたら美味しくなりました。 香ばしくなるまでしっかりいってほしいです,5.0,さん,2016.07.20
12,176,前のほうが軽い食感で大豆の旨味を感じられた。これは、外が硬くてツルツルで生のを食べているみたい。 前にもどしてほしい。 量も20グラム減った。残念 大ファンだったのに。,1.0,さん,2016.07.18
13,177,いろいろ入っておいしいです。,5.0,himicoさん,2020.06.30
14,177,チャックがついているので、食べたい時に好きな量をたべられるので良いです。ピーナッツが多いような。,4.0,ゆうたんたたたたたんさん,2020.03.05
15,177,商品の味に不満はありません。 今回初めての購入ではっきりとはわかりませんが、 先の方も書かれている通り、バラツキがあるのかも知れません。 私が購入したものはピーナッツが多くを占めており、くるみ・アーモンドが極端に少ない。 特にアーモンドは10粒も入っていませんでした。 コストの面でもピーナッツ類が多いだろうとは思っていましたが、 あまりに想像していたものと違っていたので残念です。,3.0,のらさん,2017.08.05
16,177,価格は手頃だが、中身に偏りがあるようだ。先日買った袋ではアーモンドの割合が極端に少なかった。それが比較的安い理由なら、あまりお得とも言えない。,2.0,aGTerさん,2017.04.29
17,177,小腹が空いた時にちょっとつまめるものを探していました。 6種類がバランス良くミックスされているので飽きることなく食べられます。衣がけピーナッツがポイントですね,5.0,かあやんさん,2017.03.29
18,177,小腹がすいた時にはこのミックスナッツを食べます。 ナッツがバランスよく入っているし塩加減もちょうどいい,3.0,イオン大好きさん,2016.08.08
19,177,ナッツは健康に良いと聞いたので愛用しています,4.0,きららさん,2016.06.13
20,178,アーモンドとカシューナッツがバランス良く入っています。個人的にはくるみは要らないかなと思うので、２種で商品化して欲しい。 ですが、粒しっかり、量と価格設定は良心的。絶対買い！です。,5.0,Teresaさん,2020.06.22
21,178,食塩・油不使用のミックスナッツはあまり売られていないので、これを見つけたときは即買いしました。粒揃い、大袋でこの値段は驚異的です。店頭では売り切れているときも多く、見つけたら買っています。,5.0,山田花子さん,2020.06.17
22,178,美容と健康、今は妊活のために毎日素煎りナッツを食べています。ナッツ難民だった頃に色々試しましたがトップバリューはやっぱすごい。これだけ形もしっかりしたナッツが205g入ってこの価格は本当にお得だと思います！,5.0,にゃんこさん,2020.06.01
23,178,素煎り３種のミックスナッツ２０５ｇとても美味しくてもう幾度も購入しています、先日４１０ｇ入りを見つけて購入しましたが（名古屋イオン新瑞橋店）１回だけしか見つけられませんでした。トップバリューブランドはとても美味しく種類も沢山ありこれからもお値打ちな商品を提供期待しています。ＮＥＴで探して研究したいです。,4.0,ヤマチャンさん,2020.04.12
24,178,お菓子を作るのに買ったナッツでしたが、食べてみるとナッツに甘味があり、とてもおいしかったです。,5.0,りんごさん,2020.04.04
25,178,健康を考えてナッツを毎日食べています！このミックスナッツはトップバリューでお得なうえ、美味しくて家計に優しく続けていけそうです！,5.0,ごんごんさん,2019.11.08
26,178,美容のためにもう2年くらい食べています。くるみはオメガ3の脂肪酸なので健康にも良いので毎日夕食後に欠かさず食べています。素焼きで添加物なしが気に入っています。,5.0,あっこちゃんさん,2019.10.27
27,178,素煎りなので、塩分を気にせずパクパク食べられます。 ちょっと小腹がすいた時の常備品。 コスパも良いと思いますが、もっと大サイズがあったらうれしいです。,4.0,pumaさん,2018.07.25
28,178,塩分・油分などが入っていなくてナッツ自体のおいしさを楽しめる。 おいしくてすぐ食べきってしまう。,5.0,ロシアンブルーさん,2018.06.05
29,178,我が家には小動物が居るのでその子も一緒に食べています、みんなで食べると2日しか持たないのでもっと大きい袋で欲しいです。1キロとか2キロくらい。,5.0,ナミママさん,2018.06.02
30,178,ハイボールのお供にとても合うので毎日楽しみにしています。 美味しくて健康にも良いですが食べ過ぎ、飲み過ぎに注意です。,5.0,NEWガチャポン1さん,2018.06.02
31,178,健康のため、3種類ともまんべんなく食べたい。 くるみの量を増やしてほしいです。,4.0,vigaalさん,2018.05.23
32,178,コスパかなり良い！ 味もうまい！ 売り切れになってほしくないから みんなに教えたくない！ イオンのミックスナッツお買い得だよ！！,5.0,不謹慎さん,2018.05.10
33,178,色々食べた中で一番おいしくて価格も安いので家に常備しています。,5.0,みっこさん,2018.03.30
34,178,素煎りなので塩分も気にしないで美味しく食べれます。ただ食べ過ぎに気を付けないと。マカダミアナッツが入っているともっといいのですが。,5.0,やこさん,2017.10.29
35,178,カロリーが高いのはわかっていますが、美味しいので2日で一袋食べてしまいます。,5.0,mayuさん,2017.04.25
36,178,お値段もお安くなって、美味しいので、ついつい食べ過ぎちゃいます。,5.0,シェルマミーさん,2017.04.20
37,178,なんどもリピート購入しています!ちょっとおなかがすいた時にポリポリ食べています。,5.0,nicoさん,2017.03.21
38,178,美容の為、健康の為に2年ぐらい前から食べています。もちろん食塩・油不使用なので購入しています。味も飽きることなく美味しく毎日食べています。,5.0,あっこちゃんさん,2017.02.20
39,178,健康を気遣い、おやつも選んでおりますが、まさにこれはぴったりでした。美味しい。,5.0,あゆいのさん,2016.11.30
40,179,塩分の取り過ぎは注意なので、塩分不使用を選びました。 大粒でとても美味しいです。 食べ過ぎに注意したいです。,4.0,ペンギンさん,2020.05.17
41,179,食塩、油不使用のピーナッツ商品はなかなか無いので気に入ってます。間食様に常備してますが、食べ出すと止まらないので、すぐ無くなってしまいます。笑,5.0,ふにゃさん,2019.01.24
42,179,毎日20粒食べています。うす皮に糖質の吸収をブロックする効果があると聞いたので。粒が大きくてほのかな甘味があって美味しいです。私の常備食なので、品切すると困ります(笑),5.0,KOZYさん,2018.09.22
43,179,やっぱりこれが一番です。イオンさんのキャラメルコーンと一緒に食べるとおいしいです。,5.0,ｐｏｏｈさん,2018.07.27
44,179,油や塩なし、素焼きだから、買いますが、品切れが、多発します,4.0,クワ婆さん,2018.02.20
45,179,良く購入します。皮ごと食べれて美味しい。最近在庫無くて少し焦りました。毎日10粒食べてます。,4.0,ボーテさん,2017.11.10
46,179,素煎りピーナッツは産地問わず色々食べてきましたが、トップバリュのこれは落花生の味がしっかりしていて、粒が大きくて甘みが有り、値段が安いのにとても美味しいと思っています。好みによるとは思うのですが、個人的には国産よりも気に入っています。他の方のレビューでも品切れしているとありますが、地元のイオンでも最近販売がなくなっていて残念です。,5.0,Motoさん,2017.09.11
47,179,コスパ良し。 他社製品と比べて、粒が大きいわりには安いし、美味しい。 最近、品切れ気味。近所のイオン、ミニストップでは品切れしています。,5.0,kamozさん,2017.08.25
48,179,テレビでピーナツが血管を丈夫にすると言っていたので食べ始めました。中国製なのが気になりますが、イオンを信じて食べています。,3.0,あっこちゃんさん,2017.03.15
49,179,無塩なので塩分を気にせず毎日かじってます。 少食になってしまって困っていましたが、これにたどり着きました。 隠れ栄養失調対策に最適!,4.0,かん太さん,2016.08.07
50,180,甘くて、とてもおいしいです。また購入します,4.0,ゆうたんさん,2019.02.28
51,180,大好きで、イオンに行くたび買ってしまいます！ 甘くて柔らかく、細いサイズが食べやすくて、他メーカーのものより断然お気に入りです。 価格も安くて嬉しい！,5.0,あきさん,2018.02.16
52,180,甘くておいしいです。角切りで食べやすい。子供が大好きです。,5.0,すさん,2016.09.04
53,181,国産ではないのがちょっと残念ですが、この価格でオーガニックの干し芋。固いということもなく美味しいです。,4.0,おーさん,2019.07.20
54,181,オーガニックなので、安心して美味しく食べられます。 春になると店頭で見当たらないので、年中販売して欲しいぐらい好きな商品です。,4.0,彩夏さん,2016.03.20
55,182,国内産の安納芋や紅はるかなどの干し芋と比べると甘さは控えめで、また非常に噛み応があります。 好みによるとは思いますが、個人的には固めで甘すぎない干し芋が好きなのでよく購入しています。 私はそのまま食べていますが、甘くて柔らかめの干し芋が好きな方は、トースターで少し温めると、柔らかくなり甘みも増すのでオススメです。 中国産ですが、有機栽培かつ有機JAS認定工場加工ということで、信頼して食べています。 国産のものよりもかなりお手頃なのが良いですね。,5.0,Motokaさん,2019.05.30
56,182,ビックリするほど不味い。固いし甘くないし。これで良いと判断し販売するなんて驚くばかり。中国産だったが、有機だしグリーンアイだしと少しばかり信用したことが間違いだった。やっぱりトップバリュ商品はダメだった。,1.0,カオリさん,2019.01.19
57,183,ぜひ食べてみてください。 普通のレーズンとは全く違って、皮がやわらかく、上品ですっきりとした甘さと香りがあります。 ヨーグルトと合わせて食べてもおいしいですよ！,5.0,けいぴさん,2020.08.02
58,183,オイルコーティングされていなくてオーガニック、しかもマスカットって素敵ですね。 ドライでもマスカットはマスカットの香りがして、おいしいです。そのまま食べるのもおいしいですが、甘味がとても強いので、砂糖の代わりに、使うのもいいですよ。これをいれてパンケーキを焼くと、砂糖なしでも十分甘いです。,4.0,にゃおんさん,2020.06.21
59,183,マスカットのレーズンは初めて食べましたが、ブドウのレーズンよりもスッキリした甘さで、爽やかな酸味があります。 ブドウのレーズンはあまり率先して食べないのですが、これは手が止まらなくなる美味しさです。 植物油脂や保存料（ソルビン酸等）が使われておらず、有機栽培というのも安心感があって良いですね。,4.0,Motokaさん,2020.04.16
60,183,朝の紅茶に入れる習慣にしています。これまでいろいろなレーズンを試しましたが、これがベストです。リキュールにつけて柔らかく戻してから使いますが、歯ごたえの残る食感と程よい甘みが絶妙です。 ホットケーキに入れて焼くとまた別の美味しさがあります。,5.0,キクジロウさん,2019.08.27
